KEY,data_project_code,data_hard_infra_building,data_hard_infra_classroom,data_hard_infra_toilet,data_hard_infra_drinkingwater,data_hard_infra_activityrooms,data_critical_infra_stemlab_and_sciencekits,data_critical_infra_library,data_critical_infra_smartclass,data_critical_infra_supplies_and_equip,data_teach_cap_build_1,data_teach_cap_build_2,data_teach_cap_build_other,data_edu_supprt_1,data_edu_supprt_2,data_edu_supprt_3,data_edu_supprt_other,data_smc_devlopment_1,data_smc_devlopment_2,data_smc_devlopment_3,data_smc_devlopment_4,hard_infra_building_priority,hard_infra_classroom_priority,hard_infra_toilet_priority,hard_infra_drinkingwater_priority,hard_infra_activityrooms_priority,critical_infra_stemlab_and_sciencekits_priority,critical_infra_library_priority,critical_infra_smartclass_priority,critical_infra_supplies_and_equip_priority,teach_cap_build_1_priority,teach_cap_build_2_priority,teach_cap_build_other_priority,edu_supprt_1_priority,edu_supprt_2_priority,edu_supprt_3_priority,edu_supprt_other_priority,smc_devlopment_1_priority,smc_devlopment_2_priority,smc_devlopment_3_priority,smc_devlopment_4_priority,hard_infra_building_sufficency,hard_infra_classroom_sufficency,hard_infra_toilet_sufficency,hard_infra_drinkingwater_sufficency,hard_infra_activityrooms_sufficency,critical_infra_stemlab_and_sciencekits_sufficency,critical_infra_library_sufficency,critical_infra_smartclass_sufficency,critical_infra_supplies_and_equip_sufficency,teach_cap_build_1_sufficency,teach_cap_build_2_sufficency,teach_cap_build_other_sufficency,edu_supprt_1_sufficency,edu_supprt_2_sufficency,edu_supprt_3_sufficency,edu_supprt_other_sufficency,smc_devlopment_1_sufficency,smc_devlopment_2_sufficency,smc_devlopment_3_sufficency,smc_devlopment_4_sufficency,data_hard_infra_building_score_type_1,data_hard_infra_classroom_score_type_1,data_hard_infra_toilet_score_type_1,data_hard_infra_drinkingwater_score_type_1,data_hard_infra_activityrooms_score_type_1,data_critical_infra_stemlab_and_sciencekits_score_type_1,data_critical_infra_library_score_type_1,data_critical_infra_smartclass_score_type_1,data_critical_infra_supplies_and_equip_score_type_1,data_teach_cap_build_1_score_type_1,data_teach_cap_build_2_score_type_1,data_teach_cap_build_other_score_type_1,data_edu_supprt_1_score_type_1,data_edu_supprt_2_score_type_1,data_edu_supprt_3_score_type_1,data_edu_supprt_other_score_type_1,data_smc_devlopment_1_score_type_1,data_smc_devlopment_2_score_type_1,data_smc_devlopment_3_score_type_1,data_smc_devlopment_4_score_type_1,hard_infra_building_efficiency,hard_infra_classroom_efficiency,hard_infra_toilet_efficiency,hard_infra_drinkingwater_efficiency,hard_infra_activityrooms_efficiency,critical_infra_stemlab_and_sciencekits_efficiency,critical_infra_library_efficiency,critical_infra_smartclass_efficiency,critical_infra_supplies_and_equip_efficiency,teach_cap_build_1_efficiency,teach_cap_build_2_efficiency,teach_cap_build_other_efficiency,edu_supprt_1_efficiency,edu_supprt_2_efficiency,edu_supprt_3_efficiency,edu_supprt_other_efficiency,smc_devlopment_1_efficiency,smc_devlopment_2_efficiency,smc_devlopment_3_efficiency,smc_devlopment_4_efficiency,hard_infra_building_quality,hard_infra_classroom_quality,hard_infra_toilet_quality,hard_infra_drinkingwater_quality,hard_infra_activityrooms_quality,critical_infra_stemlab_and_sciencekits_quality,critical_infra_library_quality,critical_infra_smartclass_quality,critical_infra_supplies_and_equip_quality,teach_cap_build_1_quality,teach_cap_build_2_quality,teach_cap_build_other_quality,edu_supprt_1_quality,edu_supprt_2_quality,edu_supprt_3_quality,edu_supprt_other_quality,smc_devlopment_1_quality,smc_devlopment_2_quality,smc_devlopment_3_quality,smc_devlopment_4_quality,data_hard_infra_building_score_type_2,data_hard_infra_classroom_score_type_2,data_hard_infra_toilet_score_type_2,data_hard_infra_drinkingwater_score_type_2,data_hard_infra_activityrooms_score_type_2,data_critical_infra_stemlab_and_sciencekits_score_type_2,data_critical_infra_library_score_type_2,data_critical_infra_smartclass_score_type_2,data_critical_infra_supplies_and_equip_score_type_2,data_teach_cap_build_1_score_type_2,data_teach_cap_build_2_score_type_2,data_teach_cap_build_other_score_type_2,data_edu_supprt_1_score_type_2,data_edu_supprt_2_score_type_2,data_edu_supprt_3_score_type_2,data_edu_supprt_other_score_type_2,data_smc_devlopment_1_score_type_2,data_smc_devlopment_2_score_type_2,data_smc_devlopment_3_score_type_2,data_smc_devlopment_4_score_type_2,hard_infra_building_sustainbility,hard_infra_classroom_sustainbility,hard_infra_toilet_sustainbility,hard_infra_drinkingwater_sustainbility,hard_infra_activityrooms_sustainbility,critical_infra_stemlab_and_sciencekits_sustainbility,critical_infra_library_sustainbility,critical_infra_smartclass_sustainbility,critical_infra_supplies_and_equip_sustainbility,teach_cap_build_1_sustainbility,teach_cap_build_2_sustainbility,teach_cap_build_other_sustainbility,edu_supprt_1_sustainbility,edu_supprt_2_sustainbility,edu_supprt_3_sustainbility,edu_supprt_other_sustainbility,smc_devlopment_1_sustainbility,smc_devlopment_2_sustainbility,smc_devlopment_3_sustainbility,smc_devlopment_4_sustainbility,hard_infra_building_current_status,hard_infra_classroom_current_status,hard_infra_toilet_current_status,hard_infra_drinkingwater_current_status,hard_infra_activityrooms_current_status,critical_infra_stemlab_and_sciencekits_current_status,critical_infra_library_current_status,critical_infra_smartclass_current_status,critical_infra_supplies_and_equip_current_status,teach_cap_build_1_current_status_score,teach_cap_build_2_current_status_score,teach_cap_build_other_current_status_score,edu_supprt_1_current_status_score,edu_supprt_2_current_status_score,edu_supprt_3_current_status_score,edu_supprt_other_current_status_score,smc_devlopment_1_current_status_score,smc_devlopment_2_current_status_score,smc_devlopment_3_current_status_score,smc_devlopment_4_current_status_score
uuid:0408910d-d65a-477c-b96f-65c974416c91,P0326,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:15cbae97-584e-4a26-b4c2-aaabe1f660cc,P0357,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
uuid:1c253fb4-bffa-4092-bf32-ca5870ae4619,P0357,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
uuid:1ec88fb4-3530-40bc-97c0-5d868ca4f9bd,P0326,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,4,4,,4,,,,,,,,,,,,,,,,,5,5,,5,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,4,4,,4,,,,,,,,,,,,,,,,,5,5,,5,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,5,4,,4,,,,,,,,,,,,,,,,,,,,
uuid:225122b0-f217-459b-9079-9326a617fb57,P0354,1,,,1,,,,1,,,,,,,1,,,,,,5,,,5,,,,5,,,,,,,5,,,,,,5,,,5,,,,5,,,,,,,5,,,,,,1,,,1,,,,1,,,,,,,1,,,,,,5,,,5,,,,5,,,,,,,5,,,,,,5,,,5,,,,5,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,1,,,,,,5,,,5,,,,5,,,,,,,5,,,,,,5,,,5,,,,5,,,,,,,,,,,,
uuid:2329e986-247c-490f-8139-41c1d6affbc2,P0398,1,1,1,1,,,,,,,,,,,,,,,,,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:26c5b095-7c70-4ac1-892c-c45e403d5c2c,P0326,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:2ad37807-4106-4225-98a7-0fa1ea795d8e,P0357,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
uuid:2c094fad-d55f-4e47-819d-3ee628db1423,P0398,1,1,1,1,,1,1,1,1,,,,1,,,,,,,,5,5,4,4,,5,4,5,5,,,,4,,,,,,,,5,5,4,4,,5,5,5,5,,,,4,,,,,,,,1,1,1,1,,1,1,1,1,,,,1,,,,,,,,4,3,3,4,,4,4,4,4,,,,4,,,,,,,,5,5,4,4,,5,4,5,5,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,1,,,,,,,,3,4,4,4,,4,4,4,4,,,,4,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,
uuid:317b1171-ad88-4bf5-a8c6-8408498bac04,P0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:38aa9d01-fede-4403-afa2-5aee891e5cfe,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,5,5,,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:3ee30158-a806-4245-953e-318494351356,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,4,4,,4,4,4,4,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,3,3,3,3,,3,3,3,3,,,,,,,,,,,,5,5,5,5,,4,4,5,5,,,,,,,,,,,
uuid:650c7d67-21fb-4b3a-83b3-3faf86bb7b37,P0349,1,,,,1,,,,,,,,,,,,1,,,,5,,,,5,,,,,,,,,,,,4,,,,3,,,,3,,,,,,,,,,,,3,,,,1,,,,1,,,,,,,,,,,,1,,,,3,,,,3,,,,,,,,,,,,3,,,,4,,,,4,,,,,,,,,,,,4,,,,1,,,,1,,,,,,,,,,,,1,,,,3,,,,4,,,,,,,,,,,,3,,,,5,,,,5,,,,,,,,,,,,,,,
uuid:4c64aec1-e685-49b1-96c1-1623910f47c5,P0326,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:68045fc7-f44e-4e16-8f63-b3a63564c45e,P0349,1,,,,1,,,,,,,,,,,,1,,,,4,,,,4,,,,,,,,,,,,3,,,,4,,,,4,,,,,,,,,,,,3,,,,1,,,,1,,,,,,,,,,,,1,,,,4,,,,4,,,,,,,,,,,,3,,,,4,,,,4,,,,,,,,,,,,3,,,,1,,,,1,,,,,,,,,,,,1,,,,4,,,,4,,,,,,,,,,,,3,,,,5,,,,5,,,,,,,,,,,,,,,
uuid:6d4455a2-5b5e-47e6-8b44-262c4e8207b0,P0349,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
uuid:58f42b63-1fd0-4c5e-ae03-41e9645df422,P0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:5b754046-efeb-4bb4-b693-41bda1bf1892,P0357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:624a2321-a5ba-463f-95b0-4ee01396ca46,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,5,5,4,5,,5,5,5,5,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,4,4,,4,4,4,4,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,3,3,3,4,,4,3,3,3,,,,,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,
uuid:62b64b59-1a4a-439f-8424-6ef326d0e397,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,3,4,,5,4,5,4,,,,,,,,,,,,5,5,4,5,,5,5,5,5,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,3,3,,4,4,4,4,,,,,,,,,,,,5,5,4,5,,5,4,5,5,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,3,3,3,3,,3,3,3,3,,,,,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,
uuid:635975fb-32ad-41ad-b743-222f90f0b6e4,P0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:63ad1add-6327-46ce-9865-01a18815415a,P0326,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,
uuid:66018d67-6790-49fe-8d3a-2e2a11da731a,P0326,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,
uuid:66fd888f-4f92-49d9-baa1-a7e3eaec88f4,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,4,5,,5,4,5,5,,,,,,,,,,,,5,5,4,4,,5,4,5,5,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,4,4,,4,4,4,4,,,,,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,3,3,,3,4,3,3,,,,,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,
uuid:6e2d8f2f-1833-4622-b396-9f4cdcd804f2,P0326,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,
uuid:6e850520-82ec-4480-9210-07c7a24a17be,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:71c9429e-23b0-467f-8690-8bfd07e0c3a6,P0326,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,
uuid:a6352feb-4e6b-41db-8447-be2cb63c5833,P0349,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,
uuid:a6eb0f51-725e-4885-98a0-5e9cfca2505d,P0357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:a7d1d07e-4a70-4db3-8081-5ec99e24f9a9,P0349,1,1,,,,,1,1,,,,,,,,,,,,,5,5,,,,,4,4,,,,,,,,,,,,,4,5,,,,,5,4,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,5,5,,,,,5,5,,,,,,,,,,,,,5,5,,,,,5,5,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,3,3,,,,,4,4,,,,,,,,,,,,,5,5,,,,,5,5,,,,,,,,,,,,
uuid:ab789936-fbfa-4e0b-94e5-95e136e0d5d8,P0349,1,1,1,1,,,1,1,,,,,,,,,,,,,4,4,4,3,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:bbfd68e9-523f-43ef-81d7-5449ae93d194,P0349,1,1,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:7b83dab8-a88c-493b-902a-83577232108a,P0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:1f6ba72c-ea80-4633-9255-1f96fc5c0a2b,P0349,1,1,,,,,,,,,,,1,,,,1,,,,4,4,,,,,,,,,,,3,,,,3,,,,3,3,,,,,,,,,,,3,,,,4,,,,1,1,,,,,,,,,,,1,,,,1,,,,4,4,,,,,,,,,,,3,,,,4,,,,3,3,,,,,,,,,,,,,,,4,,,,1,1,,,,,,,,,,,1,,,,1,,,,4,4,,,,,,,,,,,4,,,,3,,,,3,3,,,,,,,,,,,,,,,,,,
uuid:80b280e1-16d2-46ec-8934-16b9a5485b64,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,4,5,,5,4,5,4,,,,,,,,,,,,5,5,4,5,,5,4,5,4,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,4,3,,4,4,4,4,,,,,,,,,,,,5,5,4,5,,5,4,5,4,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,3,3,3,3,,3,3,3,3,,,,,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,
uuid:22636257-775c-4b5d-8026-ea30843a730f,P0349,1,1,1,,,,,,,,,,,,,,,,,,5,5,4,,,,,,,,,,,,,,,,,,5,5,4,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,4,5,5,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,3,4,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,
uuid:81d58ed1-2938-49ad-871f-f968908e9936,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,4,4,,5,4,5,5,,,,,,,,,,,,5,5,4,5,,5,5,5,5,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,3,3,,4,4,4,4,,,,,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,4,4,,3,4,3,4,,,,,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,
uuid:821215a3-ff7d-45db-94ca-79506d1d8127,P0326,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:8af947e0-67ca-4c78-b8c9-1e1dcb391c44,P0326,1,1,1,1,,1,1,,,,1,,,,,,,,,,5,5,5,5,,5,4,,,,4,,,,,,,,,,5,5,5,5,,5,5,,,,5,,,,,,,,,,1,1,1,1,,1,1,,,,1,,,,,,,,,,5,5,5,5,,5,5,,,,5,,,,,,,,,,5,5,5,5,,5,5,,,,5,,,,,,,,,,1,1,1,1,,1,1,,,,1,,,,,,,,,,5,5,5,5,,5,4,,,,5,,,,,,,,,,5,5,5,5,,5,5,,,,,,,,,,,,,
uuid:8ba67d41-c83c-4389-83bf-4d5a35dc0a60,P0326,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:8c9d931b-efd6-40f2-b86e-ead486ad66b9,P0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:8d3574e5-f841-4e7f-b619-87d54dfcd58a,P0326,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
uuid:8fd85331-ff62-4279-8ad2-92a9b565d56c,P0398,1,1,1,1,,1,1,1,1,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,4,4,3,3,,4,4,4,4,,,,,,,,,,,,5,5,4,4,,5,4,5,4,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,3,3,4,4,,3,4,4,3,,,,,,,,,,,,5,5,5,5,,5,5,5,5,,,,,,,,,,,
uuid:36ef8eea-3c1b-4dcf-a7d6-6e6c0332e76b,P0349,1,1,,,,1,1,,,,,,,,,,,,,,4,4,,,,4,4,,,,,,,,,,,,,,3,3,,,,4,3,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,4,4,,,,4,4,,,,,,,,,,,,,,4,4,,,,4,2,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,2,2,,,,2,3,,,,,,,,,,,,,,4,5,,,,4,5,,,,,,,,,,,,,
uuid:93f1f078-96ad-46eb-a7e8-206eed473b6c,P0357,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
uuid:39355809-2b1d-45b4-a88d-4e36d324b50e,P0349,1,1,,1,,,,,,,,,,,,,,,,,3,4,,4,,,,,,,,,,,,,,,,,3,4,,4,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,4,4,,3,,,,,,,,,,,,,,,,,4,4,,4,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,2,2,,2,,,,,,,,,,,,,,,,,5,5,,5,,,,,,,,,,,,,,,,
